numero_ley,resumen,url
11964,NORMAS SOBRE DEMARCACIÓN EN EL TERRENO; CARTOGRAFÍA Y PREPARACIÓN DE MAPAS DE ZONAS DE RIESGO; ÁREAS PROTECTORAS FAUNA Y FLORA SILVESTRES Y CONTROL INUNDACIONES. (DEMARCACIóN LíNEAS DE RIBERAS-VíAS DE EVACUACIóN),https://normas.gba.gob.ar/ar-b/ley/1997/11964/4868
13356,BENEFICIOS PARA LOS HABITANTES DE LA PROVINCIA DE BUENOS AIRES QUE PADEZCAN ESCLEROSIS MULTIPLE.,https://normas.gba.gob.ar/ar-b/ley/2005/13356/3507
10572,TRANSFIéRESE A LA PROVINCIA DE MISIONES MATERIAL PERTENECIENTE A LA DIRECCIóN DE LA ENERGíA DEL MINISTERIO DE OBRAS Y SERVICIOS PúBLICOS DE LA PROVINCIA DE BUENOS AIRES.(INVENTARIO-AISLADOR CADENA DE PORCELANA),https://normas.gba.gob.ar/ar-b/ley/1987/10572/6244
14416,"DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE UBICADO EN LA CIUDAD DE CAPITáN SARMIENTO, PARTIDO DEL MISMO NOMBRE EL QUE SERá ADJUDICADO AL MUNICIPIO CON DESTINO AL HOSPITAL MUNICIPAL “SAN CARLOS BORROMEO”.",https://normas.gba.gob.ar/ar-b/ley/2012/14416/11435
3517,AUTORIZANDO EL PAGO DE ALQUILERES DE LA CARCEL DE MUJERES DE LA PLATA.,https://normas.gba.gob.ar/ar-b/ley/1913/3517/15565
13373,"DECLARA DE UTILIDAD PUBLICA Y SUJETOS A EXPROPIACION INMUEBLES UBICADOS EN LA LOCALIDAD DE BERNAL, PARTIDO DE QUILMES, PARA SER ADJUDICADOS A LA COOPERATIVA DE TRABAJO TALLERES UNIVERSAL LIMITADA.",https://normas.gba.gob.ar/ar-b/ley/2005/13373/3492
2142,CONTRATO CON PANTHOU - BOTET PARA CONSTRUIR UN FERROCARRIL DE MAGDALENA A TANDIL Y VARIOS RAMALES.,https://normas.gba.gob.ar/ar-b/ley/1889/2142/13962
2125,IMPUESTOS MUNICIPALES DE LA PLATA PARA 1889.,https://normas.gba.gob.ar/ar-b/ley/1988/2125/13685
4974,CREACION DE UNA ALCALDIA EN EL PUEBLO DE LA GARMA PARTIDO DE GONZALES CHAVES.,https://normas.gba.gob.ar/ar-b/ley/1942/4974/10250
7740,"CONVERTIR EN DEFINITIVA TRANSFERENCIA DE BIENES NO FUNGIBLES QUE REALIZARA EL MINISTERIO DE BIENESTAR SOCIAL DE ACUERDO A LA LEY 5318 (MODIFIC. LEY 5116 DE CREACION DEL MINISTERIO DE SALUD PUBLICA Y ASISTENCIA SOCIAL); (LEY 8022, PRORROGA LA PTE.).",https://normas.gba.gob.ar/ar-b/ley/1971/7740/7586
11981,"APRUéBASE LA REALIZACIóN DEL PROYECTO ""UNIDADES EXPERIMENTALES DE INVESTIGACIóN, ENSEñANZA Y TRANSFERENCIA TECNOLóGICA"" EN EL TERRITORIO DE LA PROVINCIA DE BUENOS AIRES.",https://normas.gba.gob.ar/ar-b/ley/1997/11981/4849
6348,REINTEGRANDO A LA MUNICIPALIDAD DE AYACUCHO DOMINIO DE FRACCION DE TERRENO.,https://normas.gba.gob.ar/ar-b/ley/1960/6348/8922
10573,"AUTORíZASE AL MINISTERIO DE SALUD PARA RENOVAR EL PRéSTAMO DE CAJAS DE ACERO INOXIDABLE PARA RATONES, EFECTUADO A LA SUBSECRETARíA DE SALUD DEL MINISTERIO DE BIENESTAR SOCIAL DE LA PROV.DE CHUBUT, POR LA LEY 10455.(PROGRAMA DE CONTROL DE LA MAREA ROJA)",https://normas.gba.gob.ar/ar-b/ley/1987/10573/6245
3516,AUTORIZA AL PODER EJECUTIVO A ADQUIRIR ROPAS Y CALZADOS PARA LOS ALIENADOS Y ENFERMOS COMUNES DEL HOSPITAL MELCHOR ROMERO Y PARA LA INSTALACION ELECTRICA DEL ESTABLECIMIENTO .,https://normas.gba.gob.ar/ar-b/ley/1913/3516/15549
2124,JUBILACION DE BUENAVENTURA HERRERA.,https://normas.gba.gob.ar/ar-b/ley/1888/2124/13669
4956,"DESTINA UNA SUMA PARA LA CONSTRUCCIóN DE DOS EDIFICIOS, EN LOS QUE FUNCIONARáN LAS SUBCOMISARíAS DE HENDERSON Y PASO, PARTIDO DE PEHUAJó.",https://normas.gba.gob.ar/ar-b/ley/1942/4956/10311
7758,"LAS LIBRETAS DE FAMILIA, SERáN EXPEDIDAS A PARTIR DEL 1º DE JULIO DE 1971 POR LA DIRECCIóN DEL REGISTRO PROVINCIAL DE LAS PERSONAS. (MATRIMONIO-NACIMIENTO-DEFUNCIONES)",https://normas.gba.gob.ar/ar-b/ley/1971/7758/7572
1452,PRESUPUESTO GENERAL PARA 1882.,https://normas.gba.gob.ar/ar-b/ley/1881/1452/15273
11982,CREANDO EN LA ÓRBITA DEL PODER JUDICIAL EL TRIBUNAL DE CASACIÓN PENAL.,https://normas.gba.gob.ar/ar-b/ley/1997/11982/4856
10590,"DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE UBICADO EN LA LA CIUDAD DE LANúS, PARTIDO DEL MISMO NOMBRE CON DESTINO AL FUNCIONAMIENTO DE LA ESCUELA N° 12.",https://normas.gba.gob.ar/ar-b/ley/1987/10590/6234
13374,"DECLARA DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACION UN INMUEBLE UBICADO EN EL PARTIDO DE AVELLANEDA PARA SER ADJUDICADO A LA COOPERATIVA DE TRABAJO ""SAN CARLOS LIMITADA"".",https://normas.gba.gob.ar/ar-b/ley/2005/13374/3490
6366,"AUTORIZANDO A INVERTIR $ 1.500.000 M/N, PARA LA CONSTRUCCION DE LA ESCUELA Nº2, DE SALADILLO.",https://normas.gba.gob.ar/ar-b/ley/1960/6366/8908
11984,MODIFICANDO ARTÍCULO 1° LEY 10695 BOLETO ESTUDIANTIL SECUNDARIO.,https://normas.gba.gob.ar/ar-b/ley/1997/11984/4843
6352,"DECLARANDO DE UTILIDAD PUBLICA FRACCION DE TIERRA EN VILLA AMELIA PARTIDO DE MERLO, PARA LA ESCUELA Nº2. EXPROPIACION.",https://normas.gba.gob.ar/ar-b/ley/1960/6352/8926
6354,AUTORIZANDO A INVERTIR SUMA PARA CONTRIBUIR A LA REALIZACION DE LA EXPOSICION Y FERIA NACIONAL DE OLAVARRIA.,https://normas.gba.gob.ar/ar-b/ley/1960/6354/8916
3520,AUTORIZA AL PODER EJECUTIVO PARA ENTREGAR SUBSIDIO A LA COMISION ADMINISTRADORA DEL HOSPITAL PETRONA VILLEGAS DE CORDERO DE SAN FERNANDO Y AL HOSPITAL FIORITO DE AVELLANEDA.,https://normas.gba.gob.ar/ar-b/ley/1913/3520/15615
1473,TERMINO PARA LA CONMUTACION DE PENAS.,https://normas.gba.gob.ar/ar-b/ley/1882/1473/15623
4962,"DESIGNANDO CON EL NOMBRE DE CARLOS M. NOEL EL ARROYO DENOMINADO LA ESPERA SITUADO EN ISLAS, PARTIDO DE LAS CONCHAS.",https://normas.gba.gob.ar/ar-b/ley/1942/4962/10271
13376,PRORROGA POR 24 MESES EL PLAZO ESTABLECIDO POR LA LEY 12379 (REF:ACUERDO ENTRE EL SERVICIO PROVINCIAL DE AGUA POTABLE Y SANEAMIENTO RURAL Y DIVERSOS MUNICIPIOS).,https://normas.gba.gob.ar/ar-b/ley/2005/13376/3487
2145,CONTRATO CON A. D. SERANTES Y CIA. PARA CONSTRUIR UNA LINEA DE FERROCARRIL DE LA PLATA HASTA EL LIMITE CON LA CAPITAL FEDERAL.,https://normas.gba.gob.ar/ar-b/ley/1889/2145/14012
3537,FIJANDO IMPUESTO SOBRE VALUACION OFICIAL ATRIBUIDA A LOS BIENES RAICES DE PROPIEDAD PARTICULAR SITUADOS EN LA PROVINCIA PARA EL AÑO 1914.,https://normas.gba.gob.ar/ar-b/ley/1914/3537/15904
10592,RÉGIMEN JURÍDICO BÁSICO E INTEGRAL PARA PERSONAS CON DISCAPACIDAD. DEROGA EL DECRETO-LEY Nº 9767/81.,https://normas.gba.gob.ar/ar-b/ley/1987/10592/6236
2128,PRESUPUESTO DE LA MUNICIPALIDAD DE LA PLATA PARA 1889.,https://normas.gba.gob.ar/ar-b/ley/1888/2128/13735
6369,"DECLARANDO DE UTILIDAD PUBLICA TIERRAS EN PARAJE ""VILLA DEL PLATA"", PARTIDO DE FLORENCIO VARELA, PARA LA ESCUELA Nº 15. EXPROPIACION.",https://normas.gba.gob.ar/ar-b/ley/1960/6369/8910
2130,PAPEL SELLADO PARA 1889.,https://normas.gba.gob.ar/ar-b/ley/1888/2130/13767
1456,FORMACION DEL EJIDO DE ARRECIFES.,https://normas.gba.gob.ar/ar-b/ley/1881/1456/15342
1474,PRESUPUESTO DE LA ESCUELA DE SANTA CATALINA.,https://normas.gba.gob.ar/ar-b/ley/1882/1474/15639
3522,ACUERDAN UN CREDITO SUPLEMENTARIO CON DESTINO A REFORZAR PARTIDA DE LA LEY 3471 -PRESUPUESTO PARA 1913-,https://normas.gba.gob.ar/ar-b/ley/1913/3522/15647
4977,DECLARANDO HORA OFICIAL EN LA PROVINCIA LA QUE SEñALE EL OBSERVATORIO NAVAL DEL MINISTERIO DE MARINA.,https://normas.gba.gob.ar/ar-b/ley/1942/4977/10253
13359,"DECLARA DE UTILIDAD PUBLICA Y SUJETOS A EXPROPIACION INMUEBLES UBICADOS EN EL PARTIDO DE AVELLANEDA, DESTINADOS AL PLAN DE REVITALIZACION DEL AREA CENTRAL DE AVELLANEDA, PROGRAMA URBANIZACION DE VILLA TRANQUILA.",https://normas.gba.gob.ar/ar-b/ley/2005/13359/3502
2146,DEROGACION DE LA LEY 1968 Y DESIGNACION DE LOCAL EN EL PALACIO LEGISLATIVO PARA LA COMISION DE CUENTAS.,https://normas.gba.gob.ar/ar-b/ley/1889/2146/14028
10575,DERóGASE LA EQUIVALENCIA EFECTUADA PARA EL CARGO DE JEFE DE DIVISIóN EN EL ANEXO B DE LA LEY 10430.(CORRELACIONANDO CARGO DE JEFE DE DIVISIóN-CATEGORíA 17-ESTATUTO DEL EMPLEADO PUBLICO),https://normas.gba.gob.ar/ar-b/ley/1987/10575/6262
13292,"MODIFICACION DE LA LEY 11405, REF: NORMAS SOBRE PRINCIPIOS ACTIVOS Y MEDICAMENTOS; MEDIOS DE DIAGNÓSTICOS DE USO Y APLICACIÓN EN MEDICINA HUMANA Y LAS PERSONAS DE EXISTENCIA VISIBLE O IDEAL QUE INTERVENGA.",https://normas.gba.gob.ar/ar-b/ley/2005/13292/3567
4960,"CRéASE UNA ALCALDíA EN EL PUEBLO DE ESPIGAS, PARTIDO DE OLAVARRíA.",https://normas.gba.gob.ar/ar-b/ley/1942/4960/10315
10593,RÉGIMEN DE PRESTACIONES PREVISIONALES PARA AGENTES DISCAPACITADOS. MODIFICA INCISO L) DEL ART.4° E INCISO B) DEL ART.58° DE LA LEY 9650/80.,https://normas.gba.gob.ar/ar-b/ley/1987/10593/6237
11985,"DECLáRASE DE INTERéS PROVINCIAL EL ""IV CONGRESO ARGENTINO DE ENTOMOLOGíA"", ORGANIZADO POR LA SOCIEDAD ENTOMOLóGICA ARGENTINA (SEA), A REALIZARSE DURANTE EL MES DE MARZO DE 1998, EN LA CIUDAD DE MAR DEL PLATA.",https://normas.gba.gob.ar/ar-b/ley/1997/11985/4844
7743,EXIMIENDO AL CLUB NAUTICO ENSENADA DEL PAGO DE LA DEUDA QUE MANTIENE CON EL FISCO DE LA PROVINCIA.,https://normas.gba.gob.ar/ar-b/ley/1971/7743/7589
14160,DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE UBICADO EN EL PARTIDO DE SAN ANTONIO DE ARECO DESTINADO AL FUNCIONAMIENTO DE LA ESCUELA Nº 5.,https://normas.gba.gob.ar/ar-b/ley/2010/14160/11630
11967,"MODIFICA LOS ARTÍCULOS 1-2-3-4-6-7-10-11-12-13-16-17-18-19-21-22-24-27-29-30-41-42-43-45-53 Y 55- INCORPORA 31 BIS A LA LEY 8085 ""ENJUICIAMIENTO DE MAGISTRADOS"". (LA LEY 8085 ESTá DEROGADA POR LEY 13661)",https://normas.gba.gob.ar/ar-b/ley/1997/11967/4862
6351,DECLARANDO FUNCION DOCENTE LA EJERCIDA POR PROFESORES DE EDUCACION FISICA.,https://normas.gba.gob.ar/ar-b/ley/1960/6351/8925
7761,DISPONIENDO LA VENTA MEDIANTE REMATE PUBLICO DE UN INMUEBLE FISCAL UBICADO EN LA CIUDAD DE AVELLANEDA.,https://normas.gba.gob.ar/ar-b/ley/1971/7761/7562
4959,"AUTORIZA AL PODER EJECUTIVO A DONAR A LA NACIóN TIERRAS DE LA CIUDAD DE SAN NICOLáS, DONDE SE HALLA UBICADA LA CáRCEL DEPARTAMENTAL.",https://normas.gba.gob.ar/ar-b/ley/1942/4959/10314
6355,"DECLARANDO DE UTILIDAD PUBLICA TERRENO EN SAN JUSTO, PARTIDO DE LA MATANZA, PARA CONSTRUCCION DE UNA TORRE-TANQUE DE AGUAS CORRIENTES. EXPROPIACION.",https://normas.gba.gob.ar/ar-b/ley/1960/6355/8917
11987,DECLáRASE DE INTERéS PROVINCIAL A LA 38 OLIMPíADA INTERNACIONAL DE MATEMáTICA QUE SE LLEVARá A CABO EN AL CIUDAD DE MAR DEL PLATA.,https://normas.gba.gob.ar/ar-b/ley/1997/11987/4846
2131,PATENTES PARA 1889.,https://normas.gba.gob.ar/ar-b/ley/1888/2131/13784
1459,IMPUESTOS MUNICIPALES PARA 1882.,https://normas.gba.gob.ar/ar-b/ley/1882/1459/15392
13379,PRORROGA HASTA EL 30/4/06 LA LEY 12531 Y SUS MODIFICATORIAS. (REF:SUSPENDE TRAMITES DE JUICIOS A PARTIR DE LA SENTENCIA DE TRANCE Y REMATE DERIVADOS DE LA REALIZACION DE OBRAS INFRAESTRUCTURA URBANA (AGUA - GAS - DESAGÜES - PAVIMENTO),https://normas.gba.gob.ar/ar-b/ley/2005/13379/3485
4963,AUTORIZA AL PODER EJECUTIVO PARA REIMPRIMIR LA OBRA TITULADA NOCIONES DE DERECHO CONSTITUCIONAL TOMADAS DE LAS CONFERENCIAS DEL DR. ARISTóBULO DEL VALLE.,https://normas.gba.gob.ar/ar-b/ley/1942/4963/10323
2148,CREACION DE CONSEJOS DE HIGIENE EN CADA DISTRITO DE LA PROVINCIA.,https://normas.gba.gob.ar/ar-b/ley/1889/2148/14060
10595,"(DEROGADA POR LEY 11612) MODIFICA DEC-LEY 8727/77 Y LEY 6982, REF: INSTITUTO DE OBRA MEDICO ASISTENCIAL (IOMA).",https://normas.gba.gob.ar/ar-b/ley/1987/10595/6222
1476,"CREDITO SUPLEMENTARIO DE 802.210 PESOS PRESUPUESTO DE 1882, PARA PAGO DE DEUDAS.",https://normas.gba.gob.ar/ar-b/ley/1882/1476/15673
7747,DESAFECTA DE SU DESTINO ORIGINARIO (LEY 5019)UN INMUEBLE EN EL PARTIDO DE ENSENADA Y AUTORIZA AL PODER EJECUTIVO A OTORGARLO EN VENTA A PETROQUIMICA GENERAL MOSCONI SAIC -S.A.INDUSTRIAL Y COMERCIAL.(RADICACIóN DE UN COMPLEJO INDUSTRIAL PETROQUIMICO),https://normas.gba.gob.ar/ar-b/ley/1971/7747/7583
3523,"CONCEDIENDO A LOS SEÑORES FORTUNATO DAMIANI Y COMPAÑIA, LA AUTORIZACION PARA ESTABLECER UNA FABRICA CONGELADORA DE CARNE Y DE OTROS PRODUCTOS Y DEMAS PRODUCTOS ALIMENTICIOS SUSCEPTIBLES DE SER CONSERVADOS EN CAMARAS FRIAS",https://normas.gba.gob.ar/ar-b/ley/1913/3523/15664
6372,"AMPLIANDO EL ARTICULO 185, DE LA LEY 5177, SOBRE REGLAMENTACION DE LAS PROFESIONES DE ABOGADOS Y PROCURADOR.",https://normas.gba.gob.ar/ar-b/ley/1960/6372/8891
14977,"DECLARA CIUDADANO ILUSTRE DE LA PROVINCIA DE BUENOS AIRES, “POST MORTEM”, A  EUSEBIO MARCILLA.",https://normas.gba.gob.ar/ar-b/ley/2017/14977/11099
13289,"DECLáRANSE DE UTILIDAD PúBLICA Y SUJETOS A EXPROPIACIóN INMUEBLES UBICADOS EN LA LOCALIDAD DE PIGüé, PARTIDO DE SAAVEDRA, LOS QUE SERáN ADJUDICADOS A LA ""COOPERATIVA DE TRABAJO TEXTILES PIGüé LIMITADA"".",https://normas.gba.gob.ar/ar-b/ley/2005/13289/3579
11970,AGREGA SEGUNDO PÁRRAFO DEL ARTÍCULO 4 DE LA LEY 10827.(REF.TASA POR SERVICIOS ADMINISTRATIVOS QUE PRESTA POLICIA),https://normas.gba.gob.ar/ar-b/ley/1997/11970/4859
3540,"FIJA IMPUESTO PARA TODO COMERCIO E INDUSTRIA QUE SE EJERZA EN LA PROVINCIA. REEMPLAZA LEY 3478. 
 PARA 1914.",https://normas.gba.gob.ar/ar-b/ley/1914/3540/11726
10579,ESTATUTO DEL DOCENTE (MAGISTERIO - MAESTROS).,https://normas.gba.gob.ar/ar-b/ley/1987/10579/6205
10596,"MODIFICA LEY 8480 QUE A SU VEZ MODIFICA LEY 5177, EJERCICIO DE LA PROFESION DE ABOGADOS Y PROCURADORES)",https://normas.gba.gob.ar/ar-b/ley/1987/10596/6223
4980,"CREACION DE UNA OFICINA DE REGISTRO CIVIL EN CAÑADA SECA, GENERAL VILLEGAS.",https://normas.gba.gob.ar/ar-b/ley/1942/4980/10255
2127,PRESUPUESTO DE LAS MUNICIPALIDADES PARA 1889.,https://normas.gba.gob.ar/ar-b/ley/1888/2127/13719
3519,DISPONIENDO EL IMPUESTO A LOS FRIGORIFICOS CON ARREGLO AL INCISO 3 DE LA LEY 3314 -IMPUESTO AL COMERCIO E INDUSTRIA PARA 1911-.,https://normas.gba.gob.ar/ar-b/ley/1913/3519/15599
13380,CREA EN EL AMBITO DE LA PROVINCIA EL SISTEMA DE PROTECCION INTEGRAL DE LAS PERSONAS QUE PADECEN SINDROME AUTISTICO.,https://normas.gba.gob.ar/ar-b/ley/2005/13380/3486
10578,"MODIFICA LEY 10347, REF: EXPROPIACIóN EN LOMAS DEL MIRADOR.",https://normas.gba.gob.ar/ar-b/ley/1987/10578/6248
11988,"DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE UBICADO EN LA LOCALIDAD DE GRAND BOURG, PARTIDO DE MALVINAS ARGENTINAS,CON DESTINO A LA CONSTRUCCIóN DE UN CUENCO REGULADOR SOBRE EL CAUCE DEL ARROYO CLARO.",https://normas.gba.gob.ar/ar-b/ley/1997/11988/4847
2149,CONTRATO CON DOMINGO S. DAVILA Y CIA. PARA CONSTRUIR UNA LINEA DE FERROCARRIL DE OLAVARRIA A BAHIA BLANCA.,https://normas.gba.gob.ar/ar-b/ley/1889/2149/14076
14723,"CREA JUZGADOS EN EL DEPARTAMENTO JUDICIAL DE SAN ISIDRO LOS QUE TENDRÁN SU ASIENTO Y COMPETENCIA EN EL PARTIDO DE TIGRE.MODIFICA LA LEY 5827, ORGÁNICA DEL PODER JUDICIAL.",https://normas.gba.gob.ar/ar-b/ley/2015/14723/2626
7746,(DEROGADO POR DEC-LEY 8611/76) MODIFICANDO EL NOMBRE DE LA SECRETARIA ADMINISTRATIVA DE LA GOBERNACION QUE SE DENOMINARA SECRETARIA GENERAL DE LA GOBERNACION.,https://normas.gba.gob.ar/ar-b/ley/1971/7746/7582
1477,"CREDITO SUPLEMENTARIO DE 257.808 PESOS, PRESUPUESTO DE 1882, PARA PAGO DE CREDITOS.",https://normas.gba.gob.ar/ar-b/ley/1882/1477/15691
11990,"DECLáRASE CIUDADANO ILUSTRE ""POST MORTEM"" DE LA PROVINCIA DE BUENOS AIRES POR SU OBRA LITERARIA, TRAYECTORIA ARTíSTICA Y APORTE CULTURAL PERMANENTE, A HéCTOR ROBERTO CHAVERO ""ATAHUALPA YUPANQUI"".",https://normas.gba.gob.ar/ar-b/ley/1997/11990/4842
13366,"MODIFICA LEY 12788, REF: DECLARA RESERVA NATURAL DE USO MULTIPLE BAHIA SAN BLAS DE CONFORMIDAD A LA CATEGORIZACION PREVISTA POR LEY 10907 A LAS ISLAS, BANCOS Y AGUAS UBICADAS EN BAHIA BLANCA.",https://normas.gba.gob.ar/ar-b/ley/2005/13366/3499
7767,"(DEROGADA POR LEY 8404) AUTORIZA A LA CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO -CORFO- A PROCEDER AL COBRO Y ADMINISTRACION DE LOS IMPORTES DE VENTAS DE LOTES FISCALES DE LA COLONIA SAN ADOLFO,LOC.DE HILARIO AZCASUBI,PDO.VILLARINO.",https://normas.gba.gob.ar/ar-b/ley/1971/7767/7560
1479,"CREDITO SUPLEMENTARIO DE 54.997 PESOS, PRESUPUESTO DE 1882, PARA PAGO DE CREDITOS.",https://normas.gba.gob.ar/ar-b/ley/1882/1479/15725
3543,"ESTABLECE LA OBLIGATORIEDAD DE SOLICITUD DE UN PERMISO ESPECIAL Y PAGO DE IMPUESTO PARA LA VENTA DE BEBIDAS ALCOHOLICAS, NAIPES Y TABACOS PARA 1914.",https://normas.gba.gob.ar/ar-b/ley/1914/3543/11774
10582,DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE UBICADO EN EL PARTIDO DE MERCEDES CON DESTINO A ESTABLECIMIENTO EDUCATIVO.,https://normas.gba.gob.ar/ar-b/ley/1987/10582/6227
10599,"AUTORIZANDO A COMPUTAR A LOS EFECTOS JUBILATORIOS A MAGISTRADOS, FUNCIONARIOS Y EMPLEADOS DEL PODER JUDICIAL AñOS DE INACTIVIDAD POR SEPARACION O RENUNCIA FORZOSA AL CARGO. (SERVICIOS FICTOS)(VER LEY 11235)",https://normas.gba.gob.ar/ar-b/ley/1987/10599/6215
13293,"DECLáRANSE DE UTILIDAD PúBLICA Y SUJETOS A EXPROPIACIóN LOS INMUEBLES UBICADOS EN LA LOCALIDAD DE PIñEIRO, PARTIDO DE AVELLANEDA,LOS QUE SERáN ADJUDICADOS A LA COOPERATIVA DE TRABAJO LAVALáN LTDA.",https://normas.gba.gob.ar/ar-b/ley/2005/13293/3580
2151,CONSTRUCCION DEL HOSPITAL DE NIñOS DE LA PLATA.,https://normas.gba.gob.ar/ar-b/ley/1889/2151/14109
6358,"AUTORIZANDO A INVERTIR LA SUMA DE $ 3.000.000 M/N PARA LA CONSTRUCCION DE LA ESCUELA Nº2, DE ROQUE PEREZ.",https://normas.gba.gob.ar/ar-b/ley/1960/6358/8914
4966,"(DEROGADA POR LEY 9032). MODIFICA LA LEY 4372 SOBRE EXCARCELACIóN PROVISORIA.(MODIFICADA POR LEYES 8839, 4372 Y 7493).(PENA DE PRISIóN-PRIVATIVA DE LA LIBERTAD)",https://normas.gba.gob.ar/ar-b/ley/1942/4966/10324
11974,DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE UBICADO EN EL PARTIDO DE SAN PEDRO PARA SER DONADO AL OBISPADO DE SAN NICOLáS CON CARGO A CONSTRUIR LA SEDE DE CáRITAS ARGENTINAS.,https://normas.gba.gob.ar/ar-b/ley/1997/11974/4858
3526,"ACORDANDO LAS DIETAS DEL EX DIPUTADO SERAFIN C. MORTEO, A SU VIUDA.",https://normas.gba.gob.ar/ar-b/ley/1913/3526/15716
7750,"MODIFICAR DESTINO DE UN INMUEBLE EN EL PARTIDO DE LA PLATA Y DONACION AL ARZOBISPADO DE LA PLATA, CON DESTINO A TEMPLO Y ESCUELA.",https://normas.gba.gob.ar/ar-b/ley/1971/7750/7576
13383,"ESTABLECE EL AÑO 2005 COMO ""AÑO DEL CINCUENTENARIO DEL TRAGICO BOMBARDEO SOBRE LA PLAZA DE MAYO"".",https://normas.gba.gob.ar/ar-b/ley/2005/13383/3483
1462,FIJANDO CREDITO SUPLEMENTARIO DE 725.223 PESOS PARA EL PRESUPUESTO DE 1878 Y 1879.,https://normas.gba.gob.ar/ar-b/ley/1882/1462/15441
13365,"MODIFICA LEY 11536, REF: RATIFICA CONVENIO CON LOTERÍA NACIONAL (CASINOS).",https://normas.gba.gob.ar/ar-b/ley/2005/13365/3498
6375,"AUTORIZANDO A INVERTIR LA SUMA DE $ 1.500.000 M/N PARA CONSTRUCCION DE SUBCOMISARIA EN JUAN N.FERNANDEZ, PARTIDO DE NECOCHEA.",https://normas.gba.gob.ar/ar-b/ley/1960/6375/8894
2134,"IMPUESTOS MUNICIPALES DE CAMPAñA,PARA 1889.",https://normas.gba.gob.ar/ar-b/ley/1888/2134/13833
4983,CREACIóN EN ROJAS DE UNA ESCUELA PROFESIONAL DE ARTES Y OFICIOS PARA VARONES.,https://normas.gba.gob.ar/ar-b/ley/1942/4983/10257
14720,"SUSTITUYE EL ARTÍCULO 38 E INCORPORA EL ARTÍCULO 59 BIS A LA LEY 10430, ESTATUTO PARA EL PERSONAL DE LA ADMINISTRACIÓN PÚBLICA. (LICENCIAS-PERSONAL FEMENINO-EXAMEN-PAPANICOLAU-RADIOGRÁFIA-ECOGRAFíA MAMARIA)",https://normas.gba.gob.ar/ar-b/ley/2015/14720/11191
10581,APROBANDO CONVENIO ENTRE LA PROVINCIA DE BUENOS AIRES Y LA LOTERÍA NACIONAL SOBRE CASINOS EN MAR DEL PLATA; MIRAMAR; NECOCHEA; PINAMAR; TANDIL; MAR DE AJO ETC.,https://normas.gba.gob.ar/ar-b/ley/1987/10581/6238
1463,DECLARANDO CAPITAL DE LA PROVINCIA AL MUNICIPIO DE ENSENADA. FUNDACION DE LA NUEVA CAPITAL QUE SE DENOMINARA LA PLATA.,https://normas.gba.gob.ar/ar-b/ley/1882/1463/15458
7749,DONANDO A LA AICBAN -ASOCIACION ITALIANA CULTURAL BUENOS AIRES NORTE- DOS LOTES DE TERRENO UBICADOS EN SAN ISIDRO CON DESTINO A LA CONSTRUCCION DE EDIFICIO PARA FUNCIONAMIENTO DE ESCUELA Y JARDIN DE INFANTES.,https://normas.gba.gob.ar/ar-b/ley/1971/7749/7575
1480,CONTRIBUCION A LA CONSTRUCCION DEL EDIFICIO MUNICIPAL Y JUZGADO DE PAZ EN ALMIRANTE BROWN.,https://normas.gba.gob.ar/ar-b/ley/1882/1480/15741
2152,CREDITO SUPLEMENTARIO PARA MUEBLES Y SUELDOS DE LA OFICINA DE CONTABILIDAD DE LA LEGISLATURA.,https://normas.gba.gob.ar/ar-b/ley/1889/2152/14125
11973,"DECLáRASE DE UTILIDAD PúBLICA Y SUJETO A EXPROPIACIóN UN INMUEBLE UBICADO EN EL PARTIDO DE LOMAS DE ZAMORA PARA SER ADJUDICADO AL CENTRO CULTURAL DEPORTIVO, TURíSTICO Y SOCIAL J. FACUNDO QUIROGA, CON CARGO DE CONSTRUCCIóN DE LA SEDE Y CAMPO DEPORTIVO.",https://normas.gba.gob.ar/ar-b/ley/1997/11973/4857
11991,"SUSTITUYENDO LOS ARTÍCULOS 16° DE LA LEY 11480- ARTÍCULO 8° DE LA LEY 11550- ARTÍCULO 6° DE LA LEY 11551- ARTÍCULO 6° DE LA LEY 11584 Y ARTÍCULO 6° DE LA LEY 11610.(REF.CREACION DE PARTIDOS: PTE.PERON, SAN MIGUEL, JOSE C.PAZ, ETC.)",https://normas.gba.gob.ar/ar-b/ley/1997/11991/4841
4984,"CREACIóN DE UNA ALCALDíA EN DUDIGNAC, PARTIDO DE 9 DE JULIO.",https://normas.gba.gob.ar/ar-b/ley/1942/4984/10294
